# SYNTHETIC DATA — generated by src/generate_data.py. NOT REAL.
# RANDOM_SEED=42
# date range: 2022-01-01 to 2024-12-31 (1096 daily rows)
date,sales,baseline,trend,weekly,annual,events,mu,is_match_day,match_importance,is_bank_holiday,holiday_name
2024-12-13,3661.59,2500.0,265.3799,800.0,424.4942,0.0,3989.8741,0,0.0,0,
2024-12-14,4800.68,2500.0,265.6263,1300.0,428.6553,391.271,4885.5526,1,0.2241,0,
2024-12-15,3577.36,2500.0,265.8727,100.0,431.886,201.9517,3499.7103,1,0.1011,0,
2024-12-16,2593.56,2500.0,266.1191,-700.0,434.1429,200.1804,2700.4424,1,0.1908,0,
2024-12-17,2674.92,2500.0,266.3655,-800.0,435.3873,159.6572,2561.41,1,0.1261,0,
2024-12-18,2576.17,2500.0,266.6119,-500.0,435.5852,0.0,2702.1971,0,0.0,0,
2024-12-19,3150.53,2500.0,266.8583,-200.0,434.7086,0.0,3001.5669,0,0.0,0,
2024-12-20,4141.35,2500.0,267.1047,800.0,432.7354,0.0,3999.8402,0,0.0,0,
2024-12-21,4779.42,2500.0,267.3511,1300.0,429.6504,305.8283,4802.8298,1,0.1334,0,
2024-12-22,3474.05,2500.0,267.5975,100.0,425.4451,308.1648,3601.2075,1,0.2551,0,
2024-12-23,2518.12,2500.0,267.8439,-700.0,420.1187,0.0,2487.9627,0,0.0,0,
2024-12-24,2486.61,2500.0,268.0903,-800.0,413.678,0.0,2381.7683,0,0.0,0,
2024-12-25,2180.93,2500.0,268.3368,-500.0,406.1377,-802.3423,1872.1321,0,0.0,1,Christmas Day
2024-12-26,4464.62,2500.0,268.5832,-200.0,397.5209,1186.4416,4152.5457,0,0.0,1,Boxing Day
2024-12-27,4265.62,2500.0,268.8296,800.0,387.8587,0.0,3956.6883,0,0.0,0,
2024-12-28,5544.85,2500.0,269.076,1300.0,377.1904,0.0,4446.2664,0,0.0,0,
2024-12-29,3614.67,2500.0,269.3224,100.0,365.5635,236.4946,3471.3805,1,0.1577,0,
2024-12-30,2516.53,2500.0,269.5688,-700.0,353.033,0.0,2422.6018,0,0.0,0,
2024-12-31,2439.55,2500.0,269.8152,-800.0,339.6618,0.0,2309.477,0,0.0,0,
